County FIPS,demand_covered,total_demand_of_county,hot_spot,county_name,state_name,priority,percentage_for_30,percentage_for_50,percentage_for_70
19137,0,2,0.020167389,Montgomery,IA,5236.176,0,0,0
19139,0,83,0.194543409,Muscatine,IA,16656.0256,0,0,100
19141,0,5,0.036355704,O'Brien,IA,3193.4466,0,0,0
19143,0,6,0.100704935,Osceola,IA,1569.3372,0,0,0
19145,0,2,0.013238896,Page,IA,5047.2487,0,0,0
19147,0,1,0.011253657,Palo Alto,IA,1536.3894,0,0,0
19149,0,25,0.099296977,Plymouth,IA,3199.9967,0,0,0
19151,0,1,0.015108022,Pocahontas,IA,967.6978,0,0,0
19153,690,690,0.140770074,Polk,IA,184692.6648,100,100,100
19155,0,27,0.028968092,Pottawattamie,IA,42865.4394,0,100,100
19157,0,13,0.07025508,Poweshiek,IA,2864.4192,0,0,0
19159,0,0,0,Ringgold,IA,635.7306,100,100,100
19161,0,2,0.020574015,Sac,IA,727.1308,0,0,0
19163,0,32,0.018503206,Scott,IA,45985.5437,0,100,100
19165,0,5,0.043652872,Shelby,IA,1492.4562,0,0,0
19167,0,48,0.137713384,Sioux,IA,7692.4985,0,0,45.83333333
19169,0,18,0.018534345,Story,IA,20627.6508,0,0,100
19171,0,35,0.207665836,Tama,IA,5517.9996,0,0,0
19173,0,0,0,Taylor,IA,1696.1291,100,100,100
19175,0,1,0.008169267,Union,IA,5453.3655,0,0,0
19177,0,0,0,Van Buren,IA,1736.346,100,100,100
19179,0,124,0.354599788,Wapello,IA,26013.4391,0,0,100
19181,0,12,0.023316364,Warren,IA,3705.552,0,0,0
19183,0,12,0.05463237,Washington,IA,4917.9635,0,0,0
19185,0,1,0.01552554,Wayne,IA,2951.9103,0,0,0
19187,0,3,0.008355615,Webster,IA,16444.032,0,0,100
19189,0,2,0.019316206,Winnebago,IA,2133.9594,0,0,0
19191,0,0,0,Winneshiek,IA,229.8965,100,100,100
19193,257,480,0.465535803,Woodbury,IA,71844.9576,53.54166667,100,100
19195,0,1,0.0135483,Worth,IA,514.4557,0,0,0
19197,0,2,0.015921032,Wright,IA,6033.5286,0,0,0
20001,0,0,0,Allen,KS,4920.3882,100,100,100
20003,0,1,0.012725884,Anderson,KS,1786.9092,0,0,100
20005,0,3,0.018664842,Atchison,KS,7893.4503,0,0,100
20007,0,0,0,Barber,KS,1240.8881,100,100,100
20009,0,8,0.031033011,Barton,KS,14021.1981,0,0,100
20011,0,0,0,Bourbon,KS,8470.4152,100,100,100
20013,0,1,0.010455876,Brown,KS,2598.5388,0,0,100
20015,0,1,0.001494523,Butler,KS,17557.4464,0,0,100
20017,0,1,0.03776435,Chase,KS,1076.9416,0,0,100
20019,0,1,0.030769231,Chautauqua,KS,2336.1,0,0,100
20021,0,1,0.005015297,Cherokee,KS,7632.6492,0,0,100
20023,0,1,0.037636432,Cheyenne,KS,266.4971,0,0,100
20025,0,9,0.451354062,Clark,KS,622.9256,0,0,100
20027,0,0,0,Clay,KS,395.2988,100,100,100
20029,0,1,0.011381744,Cloud,KS,2406.4854,0,0,100
20031,0,1,0.012226434,Coffey,KS,1664.4265,0,0,100
20033,0,0,0,Comanche,KS,134.81,100,100,100
20035,0,0,0,Cowley,KS,25545.6744,100,100,100
20037,0,1,0.002576124,Crawford,KS,27122.1366,0,100,100
20039,0,0,0,Decatur,KS,444.6871,100,100,100
20041,0,0,0,Dickinson,KS,6134.4052,100,100,100
20043,0,3,0.039473684,Doniphan,KS,1752.56,0,0,100
20045,0,4,0.003271743,Douglas,KS,27288.2088,0,100,100
20047,0,1,0.035739814,Edwards,KS,1040.856,0,0,100
20049,0,1,0.039525692,Elk,KS,985.435,0,0,100
20051,0,0,0,Ellis,KS,4465.6892,100,100,100
20053,0,1,0.016388069,Ellsworth,KS,2411.5104,0,0,100
20055,273,328,0.899443332,Finney,KS,30034.2212,83.23170732,100,100
20057,220,265,0.788244743,Ford,KS,28811.483,83.01886792,100,100
20059,0,7,0.027403696,Franklin,KS,5458.7528,0,0,100
20061,0,2,0.006315125,Geary,KS,20826.192,0,100,100
20063,0,0,0,Gove,KS,257.01,100,100,100
20065,0,0,0,Graham,KS,311.491,100,100,100
20067,0,5,0.06993007,Grant,KS,2727.725,0,0,100
20069,0,3,0.0501002,Gray,KS,1638.3168,0,0,100
20071,0,0,0,Greeley,KS,708.6464,100,100,100
20073,0,0,0,Greenwood,KS,1272.3714,100,100,100
20075,0,3,0.118156755,Hamilton,KS,656.5854,0,0,100
20077,0,1,0.018395879,Harper,KS,1752.0228,0,0,100
20079,0,2,0.005809056,Harvey,KS,11533.715,0,0,100
20081,0,5,0.126008065,Haskell,KS,1632.832,0,0,100
20083,0,0,0,Hodgeman,KS,200.5692,100,100,100
20085,0,2,0.015184876,Jackson,KS,3548.2674,0,0,100
20087,0,3,0.01575382,Jefferson,KS,1043.5564,0,0,100
20089,0,0,0,Jewell,KS,252.2004,100,100,100
20091,76,76,0.012616181,Johnson,KS,37047.6615,100,100,100
20093,0,9,0.234497134,Kearny,KS,1786.9728,0,0,100
20095,0,0,0,Kingman,KS,366.8976,100,100,100
20097,0,1,0.04040404,Kiowa,KS,638.55,0,0,100
20099,0,1,0.00509736,Labette,KS,12539.8256,0,0,100
20101,0,0,0,Lane,KS,46.5105,100,100,100
20103,0,320,0.391399007,Leavenworth,KS,19654.6232,0,93.75,100
20105,0,0,0,Lincoln,KS,391.5764,100,100,100
20107,0,0,0,Linn,KS,4345.0034,100,100,100
20109,0,0,0,Logan,KS,362.1024,100,100,100
20111,0,50,0.150625094,Lyon,KS,24305.379,0,100,100
20113,0,3,0.010510826,McPherson,KS,3045.4314,0,0,100
20115,0,0,0,Marion,KS,2104.6564,100,100,100
20117,0,0,0,Marshall,KS,1226.9648,100,100,100
20119,0,9,0.223158939,Meade,KS,1499.0661,0,0,100
20121,0,1,0.002920817,Miami,KS,883.3146,0,0,100
20123,0,1,0.016725205,Mitchell,KS,1700.4276,0,0,100
20125,0,3,0.009425367,Montgomery,KS,25555.5041,0,100,100
20127,0,0,0,Morris,KS,1369.032,100,100,100
20129,0,1,0.038654813,Morton,KS,1055.496,0,0,100
20131,0,0,0,Nemaha,KS,984.2222,100,100,100
20133,0,1,0.006247267,Neosho,KS,10532.606,0,0,100
20135,0,0,0,Ness,KS,412.5,100,100,100
20137,0,1,0.018653236,Norton,KS,1594.8975,0,0,100
20139,0,1,0.006269986,Osage,KS,3733.6609,0,0,100
20141,0,0,0,Osborne,KS,247.3383,100,100,100
20143,0,1,0.017531557,Ottawa,KS,154.5784,0,0,100
20145,0,0,0,Pawnee,KS,1838.2524,100,100,100
20147,0,0,0,Phillips,KS,1266.628,100,100,100
20149,0,5,0.02050609,Pottawatomie,KS,3625.7521,0,0,100
20151,0,0,0,Pratt,KS,3549.2172,100,100,100
20153,0,0,0,Rawlins,KS,344.08,100,100,100
20155,5,5,0.008064776,Reno,KS,36368.0268,100,100,100
20157,0,0,0,Republic,KS,280.478,100,100,100
20159,0,0,0,Rice,KS,4055.1324,100,100,100
20161,5,5,0.00673564,Riley,KS,32461.6536,100,100,100
20163,0,0,0,Rooks,KS,698.64,100,100,100
20165,0,0,0,Rush,KS,237.7188,100,100,100
20167,0,0,0,Russell,KS,1639.9552,100,100,100
20169,0,1,0.001844202,Saline,KS,22568.0288,0,100,100
20171,0,2,0.041467966,Scott,KS,1476.3203,0,0,100
20173,48,48,0.009301568,Sedgwick,KS,276443.6994,100,100,100
20175,0,122,0.569348516,Seward,KS,19523.0508,0,100,100
20177,28,28,0.015830389,Shawnee,KS,90188.5625,100,100,100
20179,0,0,0,Sheridan,KS,172.6885,100,100,100
20181,0,1,0.016900456,Sherman,KS,2949.0328,0,0,100
20183,0,0,0,Smith,KS,180.2249,100,100,100
20185,0,0,0,Stafford,KS,1154.1212,100,100,100
20187,0,3,0.149551346,Stanton,KS,995.979,0,0,100
20189,0,6,0.109389243,Stevens,KS,3696.3415,0,0,100
20191,0,1,0.004379051,Sumner,KS,5076.4428,0,0,100
20193,0,0,0,Thomas,KS,547.5008,100,100,100
20195,0,0,0,Trego,KS,109.0367,100,100,100
20197,0,4,0.05771173,Wabaunsee,KS,368.7292,0,0,100
20199,0,0,0,Wallace,KS,217.074,100,100,100
20201,0,1,0.018497965,Washington,KS,800.6286,0,0,100
20203,0,0,0,Wichita,KS,991.2682,100,100,100
20205,0,0,0,Wilson,KS,5427.015,100,100,100
20207,0,1,0.031867431,Woodson,KS,1380.0924,0,0,100
20209,219,219,0.132383077,Wyandotte,KS,152889.4818,100,100,100
21001,3,3,0.015623373,Adair,KY,13673.7442,100,100,100
21003,10,10,0.046915318,Allen,KY,14485.674,100,100,100
21005,1,1,0.004396184,Anderson,KY,5998.3839,100,100,100
21007,1,1,0.012677485,Ballard,KY,3517.2592,100,100,100
21009,7,7,0.015819567,Barren,KY,34341.6489,100,100,100
21011,2,2,0.016,Bath,KY,9112.5,100,100,100
21013,0,0,0,Bell,KY,23238.7664,100,100,100
21015,52,52,0.038927692,Boone,KY,17058.2937,100,100,100
21017,1,1,0.005053568,Bourbon,KY,11004.1068,100,100,100
21019,0,0,0,Boyd,KY,32272.7944,100,100,100
21021,0,0,0,Boyle,KY,12970.89,100,100,100
21023,2,2,0.024087679,Bracken,KY,3209.9398,100,100,100
21025,0,0,0,Breathitt,KY,10381.86,100,100,100
21027,3,3,0.014650584,Breckinridge,KY,15103.8352,100,100,100
21029,16,16,0.019589598,Bullitt,KY,11312.126,100,100,100
21031,40,40,0.31058312,Butler,KY,10200.168,100,100,100
21033,0,0,0,Caldwell,KY,6349.2807,100,100,100
21035,5,5,0.012820184,Calloway,KY,19488.7997,100,100,100
21037,16,16,0.01709694,Campbell,KY,20476.1792,100,100,100
21039,1,1,0.021008403,Carlisle,KY,1616.02,100,100,100
21041,0,0,0,Carroll,KY,9465.8424,100,100,100
21043,1,1,0.003731761,Carter,KY,21984.2588,100,100,100
21045,0,0,0,Casey,KY,12371.3304,100,100,100
21047,5,5,0.007096124,Christian,KY,64309.7547,100,100,100
21049,1,1,0.002757632,Clark,KY,21979.0043,100,100,100
21051,1,1,0.005024873,Clay,KY,18107.9199,100,100,100
21053,1,1,0.009786651,Clinton,KY,7949.604,100,100,100
21055,1,1,0.011355894,Crittenden,KY,4265.6264,100,100,100
21057,0,0,0,Cumberland,KY,3515.341,100,100,100
21059,46,46,0.045315286,Daviess,KY,62622.1359,100,100,100
21061,12,12,0.098765432,Edmonson,KY,7723.755,100,100,100
21063,0,0,0,Elliott,KY,5441.5563,100,100,100
21065,0,0,0,Estill,KY,11280.5682,100,100,100
21067,75,75,0.023208892,Fayette,KY,157568.9152,100,100,100
21069,0,0,0,Fleming,KY,11241.951,100,100,100
21071,2,2,0.005619714,Floyd,KY,30261.3267,100,100,100
21073,1,1,0.00196113,Franklin,KY,27881.8788,100,100,100
21075,1,1,0.016753225,Fulton,KY,5195.4176,100,100,100
21077,0,0,0,Gallatin,KY,5431.3756,100,100,100
21079,1,1,0.005660591,Garrard,KY,7594.6134,100,100,100
21081,6,6,0.023933942,Grant,KY,14043.6538,100,100,100
21083,12,12,0.032200934,Graves,KY,28888.6032,100,100,100
21085,16,16,0.06054414,Grayson,KY,16109.8992,100,100,100
21087,0,0,0,Green,KY,5717.7666,100,100,100
21089,2,2,0.00569833,Greenup,KY,11291.0266,100,100,100
21091,0,0,0,Hancock,KY,3333.5484,100,100,100
21093,11,11,0.009913661,Hardin,KY,62935.3776,100,100,100
21095,1,1,0.003844675,Harlan,KY,22896.603,100,100,100
21097,1,1,0.005294927,Harrison,KY,9550.6502,100,100,100
21099,3,3,0.015760441,Hart,KY,14578.9065,100,100,100
21101,13,13,0.0287547,Henderson,KY,32049.369,100,100,100
21103,2,2,0.012402332,Henry,KY,8504.8524,100,100,100
21105,2,2,0.0456621,Hickman,KY,2513.682,100,100,100
21107,10,10,0.022378374,Hopkins,KY,24760.5126,100,100,100
21109,0,0,0,Jackson,KY,8879.7798,100,100,100
21111,226,226,0.029474788,Jefferson,KY,435671.3274,100,100,100
21113,6,6,0.011087499,Jessamine,KY,28145.2115,100,100,100
21115,2,2,0.009013881,Johnson,KY,17976.7176,100,100,100
21117,73,73,0.043713098,Kenton,KY,56428.6242,100,100,100
21119,0,0,0,Knott,KY,12656.1688,100,100,100
21121,1,1,0.003210788,Knox,KY,25928.2125,100,100,100
21123,1,1,0.006945409,Larue,KY,7656.8564,100,100,100
21125,4,4,0.006577541,Laurel,KY,45743.5386,100,100,100
21127,0,0,0,Lawrence,KY,11614.8811,100,100,100
21129,0,0,0,Lee,KY,6057.1346,100,100,100
21131,2,2,0.020249063,Leslie,KY,7649.7365,100,100,100
21133,1,1,0.004639725,Letcher,KY,18869.6515,100,100,100
21135,2,2,0.015065913,Lewis,KY,8286.255,100,100,100
21137,1,1,0.004073486,Lincoln,KY,17388.0567,100,100,100
21139,1,1,0.010876659,Livingston,KY,2427.216,100,100,100
21141,27,27,0.099623644,Logan,KY,14328.8274,100,100,100
21143,0,0,0,Lyon,KY,2669.892,100,100,100
21145,12,12,0.018343575,McCracken,KY,27168.0954,100,100,100
21147,2,2,0.011606987,McCreary,KY,15128.818,100,100,100
21149,2,2,0.021722602,McLean,KY,3882.5919,100,100,100
21151,3,3,0.003226257,Madison,KY,46195.9416,100,100,100
21153,0,0,0,Magoffin,KY,9798.1177,100,100,100
21155,1,1,0.005188606,Marion,KY,17455.5561,100,100,100
21157,1,1,0.003215434,Marshall,KY,8468.53,100,100,100
21159,0,0,0,Martin,KY,9509.033,100,100,100
21161,1,1,0.005858231,Mason,KY,11406.174,100,100,100
21163,4,4,0.01399972,Meade,KY,9080.1816,100,100,100
21165,0,0,0,Menifee,KY,3794.1183,100,100,100
21167,0,0,0,Mercer,KY,9067.1022,100,100,100
21169,1,1,0.009929501,Metcalfe,KY,6860.3652,100,100,100
21171,1,1,0.009389671,Monroe,KY,7428.375,100,100,100
21173,1,1,0.003551515,Montgomery,KY,22488.9959,100,100,100
21175,0,0,0,Morgan,KY,11037.1537,100,100,100
21177,155,155,0.506172033,Muhlenberg,KY,18783.5348,100,100,100
21179,6,6,0.012977743,Nelson,KY,13384.4535,100,100,100
21181,0,0,0,Nicholas,KY,5958.3993,100,100,100
21183,15,15,0.062515629,Ohio,KY,13914.1206,100,100,100
21185,5,5,0.007485142,Oldham,KY,2638.5605,100,100,100
21187,1,1,0.00917347,Owen,KY,5738.2864,100,100,100
21189,0,0,0,Owsley,KY,3714.781,100,100,100
21191,0,0,0,Pendleton,KY,6054.85,100,100,100
21193,4,4,0.015529156,Perry,KY,23313.5658,100,100,100
21195,3,3,0.005183496,Pike,KY,45768.3408,100,100,100
21197,0,0,0,Powell,KY,9555.9788,100,100,100
21199,2,2,0.003077917,Pulaski,KY,48214.418,100,100,100
21201,0,0,0,Robertson,KY,745.8104,100,100,100
21203,1,1,0.005989817,Rockcastle,KY,13158.999,100,100,100
21205,3,3,0.012264922,Rowan,KY,18484.422,100,100,100
21207,1,1,0.005579423,Russell,KY,15474.7182,100,100,100
21209,4,4,0.007017051,Scott,KY,18988.0324,100,100,100
21211,13,13,0.026517624,Shelby,KY,20889.1264,100,100,100
21213,3,3,0.016153349,Simpson,KY,5346.8788,100,100,100
21215,3,3,0.015503075,Spencer,KY,714.0519,100,100,100
21217,1,1,0.003880632,Taylor,KY,18579.449,100,100,100
21219,2,2,0.016268098,Todd,KY,9948.3048,100,100,100
21221,1,1,0.006825473,Trigg,KY,5347.615,100,100,100
21223,0,0,0,Trimble,KY,6050.8353,100,100,100
21225,1,1,0.006953619,Union,KY,7716.8446,100,100,100
21227,146,146,0.109860342,Warren,KY,94303.0016,100,100,100
21229,0,0,0,Washington,KY,6201.1065,100,100,100
21231,1,1,0.004918113,Wayne,KY,15205.0174,100,100,100
21233,5,5,0.038633905,Webster,KY,10164.6468,100,100,100
21235,1,1,0.002757556,Whitley,KY,30385.6056,100,100,100
21237,0,0,0,Wolfe,KY,6170.0497,100,100,100
21239,0,0,0,Woodford,KY,5456.4094,100,100,100
22001,10,12,0.019340801,Acadia,LA,56969.719,83.33333333,100,100
22003,0,1,0.003902134,Allen,LA,23733.1647,0,100,100
22005,0,50,0.039493223,Ascension,LA,50236.4672,0,100,100
22007,0,25,0.114202184,Assumption,LA,17053.089,0,100,100
22009,0,2,0.004982065,Avoyelles,LA,38674.7296,0,100,100
22011,0,4,0.01066752,Beauregard,LA,24444.2943,0,100,100
22013,0,2,0.015104599,Bienville,LA,12447.8641,0,100,100
22015,15,15,0.011807398,Bossier,LA,74648.1164,100,100,100
22017,124,124,0.051622787,Caddo,LA,201411.054,100,100,100
22019,49,49,0.024086199,Calcasieu,LA,150379.8912,100,100,100
22021,0,14,0.141157491,Caldwell,LA,9254.4858,0,100,100
22023,0,0,0,Cameron,LA,1842.9639,100,100,100
22025,0,29,0.305456078,Catahoula,LA,7411.0164,0,100,100
22027,0,2,0.012763242,Claiborne,LA,14852.026,0,100,100
22029,0,5,0.025961888,Concordia,LA,17591.1706,0,100,100
22031,0,13,0.047336416,De Soto,LA,24488.7571,0,100,100
22033,263,263,0.059764713,East Baton Rouge,LA,292771.2527,100,100,100
22035,0,9,0.131176213,East Carroll,LA,6419.8377,0,100,100
22037,0,8,0.041808205,East Feliciana,LA,15661.9975,0,100,100
22039,0,9,0.026950142,Evangeline,LA,33311.5125,0,100,100
22041,0,47,0.234823882,Franklin,LA,19052.2785,0,100,100
22043,0,3,0.013399437,Grant,LA,14046.8586,0,100,100
22045,17,17,0.024344837,Iberia,LA,67071.715,100,100,100
22047,0,24,0.073821168,Iberville,LA,28804.746,0,100,100
22049,0,17,0.107977642,Jackson,LA,14771.0208,0,100,100
22051,282,282,0.065203367,Jefferson,LA,264728.9653,100,100,100
22053,0,4,0.012751849,Jefferson Davis,LA,25423.764,0,100,100
22055,31,31,0.012684643,Lafayette,LA,151937.263,100,100,100
22057,34,34,0.034831069,Lafourche,LA,74860.1766,100,100,100
22059,0,6,0.040290089,LaSalle,LA,11368.5528,0,100,100
22061,0,12,0.025672842,Lincoln,LA,39627.8676,0,100,100
22063,40,40,0.028411311,Livingston,LA,60665.9801,100,100,100
22065,0,4,0.036526345,Madison,LA,10619.1847,0,100,100
22067,0,9,0.036182359,Morehouse,LA,22006.0278,0,100,100
22069,0,10,0.026206824,Natchitoches,LA,32712.8534,0,100,100
22071,134,134,0.034346293,Orleans,LA,290618.2656,100,100,100
22073,76,76,0.049582787,Ouachita,LA,130624.3638,100,100,100
22075,0,9,0.03879812,Plaquemines,LA,16379.4017,0,100,100
22077,0,20,0.092038656,Pointe Coupee,LA,18416.175,0,100,100
22079,57,57,0.043965198,Rapides,LA,117798.1728,100,100,100
22081,0,6,0.071073205,Red River,LA,6869.2554,0,100,100
22083,0,22,0.109333068,Richland,LA,17212.3588,0,100,100
22085,0,3,0.01256071,Sabine,LA,19859.546,0,100,100
22087,0,27,0.057150114,St. Bernard,LA,36439.2972,0,100,100
22089,0,17,0.032015066,St. Charles,LA,18738.99,0,100,100
22091,0,4,0.039478879,St. Helena,LA,9118.8,0,100,100
22093,0,7,0.033181646,St. James,LA,13288.3704,0,100,100
22095,0,21,0.049023041,St. John the Baptist,LA,31990.6716,0,100,100
22097,21,21,0.025571088,St. Landry,LA,75718.328,100,100,100
22099,0,15,0.02807359,St. Martin,LA,41841.8161,0,100,100
22101,0,33,0.066872011,St. Mary,LA,45212.6376,0,100,100
22103,119,119,0.045695591,St. Tammany,LA,80860.0995,100,100,100
22105,61,61,0.045266329,Tangipahoa,LA,119732.483,100,100,100
22107,0,3,0.06922012,Tensas,LA,3625.8244,0,100,100
22109,62,62,0.056128407,Terrebonne,LA,98884.6872,100,100,100
22111,0,28,0.126650986,Union,LA,17863.264,0,100,100
22113,0,3,0.005041085,Vermilion,LA,48804.9711,0,100,100
22115,0,2,0.004216829,Vernon,LA,35253.9757,0,100,100
22117,0,42,0.090920899,Washington,LA,46018.4628,0,100,100
22119,0,7,0.018257694,Webster,LA,33700.86,0,100,100
22121,0,12,0.045342906,West Baton Rouge,LA,20142.5115,0,100,100
22123,0,1,0.00923361,West Carroll,LA,7239.855,0,100,100
22125,0,33,0.211973279,West Feliciana,LA,10743.4768,0,100,100
22127,0,11,0.079113924,Winn,LA,10782.552,0,100,100
23001,24,24,0.022165372,Androscoggin,ME,60277.8059,100,100,100
23003,1,1,0.001491313,Aroostook,ME,39870.903,100,100,100
23005,119,119,0.040338573,Cumberland,ME,40208.9089,100,100,100
23007,2,2,0.006622736,Franklin,ME,6492.785,100,100,100
23009,1,1,0.001818612,Hancock,ME,10612.491,100,100,100
23011,4,4,0.003270592,Kennebec,ME,46315.7674,100,100,100
23013,3,3,0.007542995,Knox,ME,5866.37,100,100,100
23015,2,2,0.005774672,Lincoln,ME,3958.6662,100,100,100
23017,1,1,0.001724881,Oxford,ME,21601.485,100,100,100
23019,12,12,0.007887057,Penobscot,ME,68953.4736,100,100,100
23021,0,0,0,Piscataquis,ME,8221.293,100,100,100
23023,2,2,0.005577867,Sagadahoc,ME,1871.6832,100,100,100
23025,1,1,0.001980826,Somerset,ME,31401.048,100,100,100
23027,1,1,0.00251794,Waldo,ME,8725.3855,100,100,100
23029,0,0,0,Washington,ME,20204.9381,100,100,100
23031,31,31,0.014929614,York,ME,19435.1976,100,100,100
24001,0,15,0.021301977,Allegany,MD,43728.336,0,0,0
24003,0,417,0.07199163,Anne Arundel,MD,103277.4222,0,0,0
24005,0,579,0.069980782,Baltimore,MD,315889.866,0,0,57.85837651
24009,0,32,0.034585247,Calvert,MD,4357.9275,0,0,0
24011,0,53,0.158654134,Caroline,MD,18490.221,0,0,0
24013,0,78,0.046305366,Carroll,MD,6805.2588,0,0,0
24015,0,54,0.052501094,Cecil,MD,30167.3715,0,0,0
24017,0,98,0.060028054,Charles,MD,28129.1811,0,0,0
24019,0,22,0.068902878,Dorchester,MD,23965.9074,0,0,0
24021,0,183,0.070507461,Frederick,MD,41242.0183,0,0,0
24023,0,2,0.006893224,Garrett,MD,5257.3368,0,0,0
24025,0,106,0.041496862,Harford,MD,23832.6453,0,0,0
24027,0,195,0.059872885,Howard,MD,42535.114,0,0,0
24029,0,21,0.108124807,Kent,MD,8306.7894,0,0,0
24031,0,1339,0.127440306,Montgomery,MD,341998.944,0,34.72740851,100
24033,1814,1894,0.208285908,Prince George's,MD,569329.6347,95.77613516,100,100
24035,0,26,0.051606757,Queen Anne's,MD,1108.382,0,0,0
24037,0,50,0.044048982,St. Mary's,MD,23678.186,0,0,0
24039,0,14,0.054653342,Somerset,MD,22998.0448,0,0,0
24041,0,13,0.034964095,Talbot,MD,4948.7911,0,0,0
24043,0,44,0.02912962,Washington,MD,92744.086,0,0,0
24045,0,170,0.16407841,Wicomico,MD,80183.0051,0,0,0
24047,0,28,0.053561864,Worcester,MD,14652.9628,0,0,0
24510,0,664,0.111880571,Baltimore City,MD,493308.888,0,100,100
25001,0,113,0.053054134,Barnstable,MA,12012.636,0,0,0
25003,0,22,0.017607888,Berkshire,MA,51014.6352,0,0,0
25005,0,800,0.14153856,Bristol,MA,296625.8816,0,0,0
25007,0,0,0,Dukes,MA,166.3872,100,100,100
25009,679,1530,0.193907994,Essex,MA,400829.272,44.37908497,100,100
25011,0,26,0.037047592,Franklin,MA,14709.728,0,0,0
25013,0,569,0.122005609,Hampden,MA,383917.4304,0,92.7943761,100
25015,0,101,0.062799229,Hampshire,MA,37392.975,0,0,0
25017,0,1989,0.12341014,Middlesex,MA,364888.6536,0,0,67.2197084
25019,0,0,0,Nantucket,MA,305.4932,100,100,100
25021,0,638,0.09026918,Norfolk,MA,147857.33,0,0,0
25023,0,768,0.147351699,Plymouth,MA,120032.8206,0,0,0
25025,1389,1389,0.17278118,Suffolk,MA,593202.9753,100,100,100
25027,0,1260,0.15169355,Worcester,MA,340222.7712,0,0,0
26001,0,1,0.009610764,Alcona,MI,2660.5585,0,100,100
26003,0,0,0,Alger,MI,4081.2948,100,100,100
26005,0,37,0.031334423,Allegan,MI,20758.6398,0,100,100
26007,0,9,0.031684563,Alpena,MI,9680.424,0,100,100
26009,0,0,0,Antrim,MI,2696.2544,100,100,100
26011,0,4,0.026876302,Arenac,MI,7521.8682,0,100,100
26013,0,1,0.012181752,Baraga,MI,5417.1191,0,100,100
26015,0,10,0.016246954,Barry,MI,5348.695,0,100,100
26017,36,36,0.034908752,Bay,MI,45416.6904,100,100,100
26019,0,1,0.005628729,Benzie,MI,1867.2066,0,100,100
26021,81,81,0.052802785,Berrien,MI,99327.1475,100,100,100
26023,12,12,0.02757543,Branch,MI,27480.9855,100,100,100
26025,27,27,0.020125374,Calhoun,MI,97157.9478,100,100,100
26027,0,7,0.013516906,Cass,MI,16986.136,0,100,100
26029,0,1,0.003825116,Charlevoix,MI,2530.6424,0,100,100
26031,0,1,0.003956322,Cheboygan,MI,7228.936,0,100,100
26033,0,0,0,Chippewa,MI,27059.3505,100,100,100
26035,0,1,0.003231018,Clare,MI,23893.4,0,100,100
26037,0,7,0.008794522,Clinton,MI,3191.7595,0,100,100
26039,0,3,0.021384275,Crawford,MI,5186.5213,0,100,100
26041,0,1,0.002794545,Delta,MI,12685.428,0,100,100
26043,0,1,0.003962122,Dickinson,MI,5794.8744,0,100,100
26045,14,14,0.01269634,Eaton,MI,34524.9108,100,100,100
26047,0,0,0,Emmet,MI,4534.4155,100,100,100
26049,110,110,0.027106081,Genesee,MI,268810.5312,100,100,100
26051,0,2,0.007858855,Gladwin,MI,13737.3702,0,100,100
26053,0,1,0.007155635,Gogebic,MI,5643.105,0,100,100
26055,0,1,0.001074252,Grand Traverse,MI,16783.7664,0,100,100
26057,4,10,0.024563386,Gratiot,MI,24569.0885,40,100,100
26059,0,17,0.037276614,Hillsdale,MI,22889.1495,0,100,100
26061,0,0,0,Houghton,MI,17706.4008,100,100,100
26063,0,10,0.032277848,Huron,MI,8504.2845,0,100,100
26065,70,70,0.023939317,Ingham,MI,167899.5252,100,100,100
26067,24,24,0.037096001,Ionia,MI,30925.166,100,100,100
26069,0,5,0.019898914,Iosco,MI,11292.0738,0,100,100
26071,0,0,0,Iron,MI,3126.145,100,100,100
26073,2,2,0.002862377,Isabella,MI,42034.9952,100,100,100
26075,24,24,0.015141001,Jackson,MI,87275.606,100,100,100
26077,135,135,0.050930712,Kalamazoo,MI,107881.862,100,100,100
26079,0,1,0.005543852,Kalkaska,MI,9168.7154,0,100,100
26081,491,491,0.074738757,Kent,MI,312776.2755,100,100,100
26083,0,0,0,Keweenaw,MI,166.5292,100,100,100
26085,0,0,0,Lake,MI,9266.6754,100,100,100
26087,0,5,0.005707306,Lapeer,MI,20867.9874,0,100,100
26089,0,1,0.004595377,Leelanau,MI,533.1445,0,100,100
26091,18,18,0.018283207,Lenawee,MI,40128.6276,100,100,100
26093,0,22,0.011458632,Livingston,MI,1286.3665,0,100,100
26095,0,0,0,Luce,MI,3325.0402,100,100,100
26097,0,1,0.009260117,Mackinac,MI,6967.5148,0,100,100
26099,322,322,0.036843286,Macomb,MI,288061.1712,100,100,100
26101,0,0,0,Manistee,MI,9815.8326,100,100,100
26103,0,4,0.005997091,Marquette,MI,20389.8843,0,100,100
26105,0,7,0.024018666,Mason,MI,9839.0144,0,100,100
26107,1,1,0.002301337,Mecosta,MI,25963.1675,100,100,100
26109,0,1,0.004389816,Menominee,MI,6296.392,0,100,100
26111,0,4,0.004810236,Midland,MI,13454.6408,0,100,100
26113,0,1,0.006614632,Missaukee,MI,7188.609,0,100,100
26115,0,53,0.035215947,Monroe,MI,22484.7,0,100,100
26117,5,5,0.007826196,Montcalm,MI,39144.1776,100,100,100
26119,0,0,0,Montmorency,MI,3478.4112,100,100,100
