County FIPS,demand_covered,total_demand_of_county,hot_spot,county_name,state_name,priority,percentage_for_30,percentage_for_50,percentage_for_70
20071,0,0,0,Greeley,KS,0,100,100,100
20073,0,0,0,Greenwood,KS,0,100,100,100
20075,0,3,0.118156755,Hamilton,KS,3,0,100,100
20077,0,1,0.018395879,Harper,KS,1,0,100,100
20079,2,2,0.005809056,Harvey,KS,2,100,100,100
20081,0,5,0.126008065,Haskell,KS,5,0,100,100
20083,0,0,0,Hodgeman,KS,0,100,100,100
20085,0,2,0.015184876,Jackson,KS,2,0,100,100
20087,0,3,0.01575382,Jefferson,KS,3,0,100,100
20089,0,0,0,Jewell,KS,0,100,100,100
20091,9,76,0.012616181,Johnson,KS,76,11.84210526,39.47368421,100
20093,9,9,0.234497134,Kearny,KS,9,100,100,100
20095,0,0,0,Kingman,KS,0,100,100,100
20097,0,1,0.04040404,Kiowa,KS,1,0,100,100
20099,0,1,0.00509736,Labette,KS,1,0,100,100
20101,0,0,0,Lane,KS,0,100,100,100
20103,133,320,0.391399007,Leavenworth,KS,320,41.5625,86.5625,100
20105,0,0,0,Lincoln,KS,0,100,100,100
20107,0,0,0,Linn,KS,0,100,100,100
20109,0,0,0,Logan,KS,0,100,100,100
20111,32,50,0.150625094,Lyon,KS,50,64,92,100
20113,0,3,0.010510826,McPherson,KS,3,0,66.66666667,100
20115,0,0,0,Marion,KS,0,100,100,100
20117,0,0,0,Marshall,KS,0,100,100,100
20119,0,9,0.223158939,Meade,KS,9,0,66.66666667,100
20121,0,1,0.002920817,Miami,KS,1,0,100,100
20123,0,1,0.016725205,Mitchell,KS,1,0,100,100
20125,0,3,0.009425367,Montgomery,KS,3,0,100,100
20127,0,0,0,Morris,KS,0,100,100,100
20129,0,1,0.038654813,Morton,KS,1,0,100,100
20131,0,0,0,Nemaha,KS,0,100,100,100
20133,0,1,0.006247267,Neosho,KS,1,0,100,100
20135,0,0,0,Ness,KS,0,100,100,100
20137,1,1,0.018653236,Norton,KS,1,100,100,100
20139,0,1,0.006269986,Osage,KS,1,0,100,100
20141,0,0,0,Osborne,KS,0,100,100,100
20143,0,1,0.017531557,Ottawa,KS,1,0,100,100
20145,0,0,0,Pawnee,KS,0,100,100,100
20147,0,0,0,Phillips,KS,0,100,100,100
20149,2,5,0.02050609,Pottawatomie,KS,5,40,100,100
20151,0,0,0,Pratt,KS,0,100,100,100
20153,0,0,0,Rawlins,KS,0,100,100,100
20155,1,5,0.008064776,Reno,KS,5,20,100,100
20157,0,0,0,Republic,KS,0,100,100,100
20159,0,0,0,Rice,KS,0,100,100,100
20161,2,5,0.00673564,Riley,KS,5,40,100,100
20163,0,0,0,Rooks,KS,0,100,100,100
20165,0,0,0,Rush,KS,0,100,100,100
20167,0,0,0,Russell,KS,0,100,100,100
20169,0,1,0.001844202,Saline,KS,1,0,100,100
20171,0,2,0.041467966,Scott,KS,2,0,100,100
20173,16,48,0.009301568,Sedgwick,KS,48,33.33333333,83.33333333,100
20175,115,122,0.569348516,Seward,KS,122,94.26229508,100,100
20177,8,28,0.015830389,Shawnee,KS,28,28.57142857,82.14285714,100
20179,0,0,0,Sheridan,KS,0,100,100,100
20181,1,1,0.016900456,Sherman,KS,1,100,100,100
20183,0,0,0,Smith,KS,0,100,100,100
20185,0,0,0,Stafford,KS,0,100,100,100
20187,0,3,0.149551346,Stanton,KS,3,0,100,100
20189,4,6,0.109389243,Stevens,KS,6,66.66666667,83.33333333,100
20191,0,1,0.004379051,Sumner,KS,1,0,100,100
20193,0,0,0,Thomas,KS,0,100,100,100
20195,0,0,0,Trego,KS,0,100,100,100
20197,0,4,0.05771173,Wabaunsee,KS,4,0,75,100
20199,0,0,0,Wallace,KS,0,100,100,100
20201,0,1,0.018497965,Washington,KS,1,0,100,100
20203,0,0,0,Wichita,KS,0,100,100,100
20205,0,0,0,Wilson,KS,0,100,100,100
20207,0,1,0.031867431,Woodson,KS,1,0,100,100
20209,82,219,0.132383077,Wyandotte,KS,219,37.44292237,94.97716895,100
21001,3,3,0.015623373,Adair,KY,3,100,100,100
21003,10,10,0.046915318,Allen,KY,10,100,100,100
21005,1,1,0.004396184,Anderson,KY,1,100,100,100
21007,1,1,0.012677485,Ballard,KY,1,100,100,100
21009,7,7,0.015819567,Barren,KY,7,100,100,100
21011,2,2,0.016,Bath,KY,2,100,100,100
21013,0,0,0,Bell,KY,0,100,100,100
21015,52,52,0.038927692,Boone,KY,52,100,100,100
21017,1,1,0.005053568,Bourbon,KY,1,100,100,100
21019,0,0,0,Boyd,KY,0,100,100,100
21021,0,0,0,Boyle,KY,0,100,100,100
21023,2,2,0.024087679,Bracken,KY,2,100,100,100
21025,0,0,0,Breathitt,KY,0,100,100,100
21027,3,3,0.014650584,Breckinridge,KY,3,100,100,100
21029,16,16,0.019589598,Bullitt,KY,16,100,100,100
21031,40,40,0.31058312,Butler,KY,40,100,100,100
21033,0,0,0,Caldwell,KY,0,100,100,100
21035,5,5,0.012820184,Calloway,KY,5,100,100,100
21037,16,16,0.01709694,Campbell,KY,16,100,100,100
21039,1,1,0.021008403,Carlisle,KY,1,100,100,100
21041,0,0,0,Carroll,KY,0,100,100,100
21043,1,1,0.003731761,Carter,KY,1,100,100,100
21045,0,0,0,Casey,KY,0,100,100,100
21047,5,5,0.007096124,Christian,KY,5,100,100,100
21049,1,1,0.002757632,Clark,KY,1,100,100,100
21051,1,1,0.005024873,Clay,KY,1,100,100,100
21053,1,1,0.009786651,Clinton,KY,1,100,100,100
21055,1,1,0.011355894,Crittenden,KY,1,100,100,100
21057,0,0,0,Cumberland,KY,0,100,100,100
21059,46,46,0.045315286,Daviess,KY,46,100,100,100
21061,12,12,0.098765432,Edmonson,KY,12,100,100,100
21063,0,0,0,Elliott,KY,0,100,100,100
21065,0,0,0,Estill,KY,0,100,100,100
21067,75,75,0.023208892,Fayette,KY,75,100,100,100
21069,0,0,0,Fleming,KY,0,100,100,100
21071,2,2,0.005619714,Floyd,KY,2,100,100,100
21073,1,1,0.00196113,Franklin,KY,1,100,100,100
21075,1,1,0.016753225,Fulton,KY,1,100,100,100
21077,0,0,0,Gallatin,KY,0,100,100,100
21079,1,1,0.005660591,Garrard,KY,1,100,100,100
21081,6,6,0.023933942,Grant,KY,6,100,100,100
21083,12,12,0.032200934,Graves,KY,12,100,100,100
21085,16,16,0.06054414,Grayson,KY,16,100,100,100
21087,0,0,0,Green,KY,0,100,100,100
21089,2,2,0.00569833,Greenup,KY,2,100,100,100
21091,0,0,0,Hancock,KY,0,100,100,100
21093,11,11,0.009913661,Hardin,KY,11,100,100,100
21095,1,1,0.003844675,Harlan,KY,1,100,100,100
21097,1,1,0.005294927,Harrison,KY,1,100,100,100
21099,3,3,0.015760441,Hart,KY,3,100,100,100
21101,13,13,0.0287547,Henderson,KY,13,100,100,100
21103,2,2,0.012402332,Henry,KY,2,100,100,100
21105,2,2,0.0456621,Hickman,KY,2,100,100,100
21107,10,10,0.022378374,Hopkins,KY,10,100,100,100
21109,0,0,0,Jackson,KY,0,100,100,100
21111,226,226,0.029474788,Jefferson,KY,226,100,100,100
21113,6,6,0.011087499,Jessamine,KY,6,100,100,100
21115,2,2,0.009013881,Johnson,KY,2,100,100,100
21117,73,73,0.043713098,Kenton,KY,73,100,100,100
21119,0,0,0,Knott,KY,0,100,100,100
21121,1,1,0.003210788,Knox,KY,1,100,100,100
21123,1,1,0.006945409,Larue,KY,1,100,100,100
21125,4,4,0.006577541,Laurel,KY,4,100,100,100
21127,0,0,0,Lawrence,KY,0,100,100,100
21129,0,0,0,Lee,KY,0,100,100,100
21131,2,2,0.020249063,Leslie,KY,2,100,100,100
21133,1,1,0.004639725,Letcher,KY,1,100,100,100
21135,2,2,0.015065913,Lewis,KY,2,100,100,100
21137,1,1,0.004073486,Lincoln,KY,1,100,100,100
21139,1,1,0.010876659,Livingston,KY,1,100,100,100
21141,27,27,0.099623644,Logan,KY,27,100,100,100
21143,0,0,0,Lyon,KY,0,100,100,100
21145,12,12,0.018343575,McCracken,KY,12,100,100,100
21147,2,2,0.011606987,McCreary,KY,2,100,100,100
21149,2,2,0.021722602,McLean,KY,2,100,100,100
21151,3,3,0.003226257,Madison,KY,3,100,100,100
21153,0,0,0,Magoffin,KY,0,100,100,100
21155,1,1,0.005188606,Marion,KY,1,100,100,100
21157,1,1,0.003215434,Marshall,KY,1,100,100,100
21159,0,0,0,Martin,KY,0,100,100,100
21161,1,1,0.005858231,Mason,KY,1,100,100,100
21163,4,4,0.01399972,Meade,KY,4,100,100,100
21165,0,0,0,Menifee,KY,0,100,100,100
21167,0,0,0,Mercer,KY,0,100,100,100
21169,1,1,0.009929501,Metcalfe,KY,1,100,100,100
21171,1,1,0.009389671,Monroe,KY,1,100,100,100
21173,1,1,0.003551515,Montgomery,KY,1,100,100,100
21175,0,0,0,Morgan,KY,0,100,100,100
21177,155,155,0.506172033,Muhlenberg,KY,155,100,100,100
21179,6,6,0.012977743,Nelson,KY,6,100,100,100
21181,0,0,0,Nicholas,KY,0,100,100,100
21183,15,15,0.062515629,Ohio,KY,15,100,100,100
21185,5,5,0.007485142,Oldham,KY,5,100,100,100
21187,1,1,0.00917347,Owen,KY,1,100,100,100
21189,0,0,0,Owsley,KY,0,100,100,100
21191,0,0,0,Pendleton,KY,0,100,100,100
21193,4,4,0.015529156,Perry,KY,4,100,100,100
21195,3,3,0.005183496,Pike,KY,3,100,100,100
21197,0,0,0,Powell,KY,0,100,100,100
21199,2,2,0.003077917,Pulaski,KY,2,100,100,100
21201,0,0,0,Robertson,KY,0,100,100,100
21203,1,1,0.005989817,Rockcastle,KY,1,100,100,100
21205,3,3,0.012264922,Rowan,KY,3,100,100,100
21207,1,1,0.005579423,Russell,KY,1,100,100,100
21209,4,4,0.007017051,Scott,KY,4,100,100,100
21211,13,13,0.026517624,Shelby,KY,13,100,100,100
21213,3,3,0.016153349,Simpson,KY,3,100,100,100
21215,3,3,0.015503075,Spencer,KY,3,100,100,100
21217,1,1,0.003880632,Taylor,KY,1,100,100,100
21219,2,2,0.016268098,Todd,KY,2,100,100,100
21221,1,1,0.006825473,Trigg,KY,1,100,100,100
21223,0,0,0,Trimble,KY,0,100,100,100
21225,1,1,0.006953619,Union,KY,1,100,100,100
21227,146,146,0.109860342,Warren,KY,146,100,100,100
21229,0,0,0,Washington,KY,0,100,100,100
21231,1,1,0.004918113,Wayne,KY,1,100,100,100
21233,5,5,0.038633905,Webster,KY,5,100,100,100
21235,1,1,0.002757556,Whitley,KY,1,100,100,100
21237,0,0,0,Wolfe,KY,0,100,100,100
21239,0,0,0,Woodford,KY,0,100,100,100
22001,11,12,0.019340801,Acadia,LA,12,91.66666667,100,100
22003,1,1,0.003902134,Allen,LA,1,100,100,100
22005,36,50,0.039493223,Ascension,LA,50,72,100,100
22007,20,25,0.114202184,Assumption,LA,25,80,100,100
22009,2,2,0.004982065,Avoyelles,LA,2,100,100,100
22011,4,4,0.01066752,Beauregard,LA,4,100,100,100
22013,1,2,0.015104599,Bienville,LA,2,50,100,100
22015,11,15,0.011807398,Bossier,LA,15,73.33333333,100,100
22017,83,124,0.051622787,Caddo,LA,124,66.93548387,100,100
22019,33,49,0.024086199,Calcasieu,LA,49,67.34693878,100,100
22021,11,14,0.141157491,Caldwell,LA,14,78.57142857,100,100
22023,0,0,0,Cameron,LA,0,100,100,100
22025,21,29,0.305456078,Catahoula,LA,29,72.4137931,100,100
22027,2,2,0.012763242,Claiborne,LA,2,100,100,100
22029,4,5,0.025961888,Concordia,LA,5,80,100,100
22031,10,13,0.047336416,De Soto,LA,13,76.92307692,100,100
22033,172,263,0.059764713,East Baton Rouge,LA,263,65.39923954,100,100
22035,3,9,0.131176213,East Carroll,LA,9,33.33333333,100,100
22037,7,8,0.041808205,East Feliciana,LA,8,87.5,100,100
22039,8,9,0.026950142,Evangeline,LA,9,88.88888889,100,100
22041,38,47,0.234823882,Franklin,LA,47,80.85106383,100,100
22043,2,3,0.013399437,Grant,LA,3,66.66666667,100,100
22045,15,17,0.024344837,Iberia,LA,17,88.23529412,100,100
22047,24,24,0.073821168,Iberville,LA,24,100,100,100
22049,15,17,0.107977642,Jackson,LA,17,88.23529412,100,100
22051,172,282,0.065203367,Jefferson,LA,282,60.9929078,100,100
22053,4,4,0.012751849,Jefferson Davis,LA,4,100,100,100
22055,22,31,0.012684643,Lafayette,LA,31,70.96774194,100,100
22057,28,34,0.034831069,Lafourche,LA,34,82.35294118,100,100
22059,5,6,0.040290089,LaSalle,LA,6,83.33333333,100,100
22061,8,12,0.025672842,Lincoln,LA,12,66.66666667,100,100
22063,29,40,0.028411311,Livingston,LA,40,72.5,100,100
22065,3,4,0.036526345,Madison,LA,4,75,100,100
22067,5,9,0.036182359,Morehouse,LA,9,55.55555556,100,100
22069,9,10,0.026206824,Natchitoches,LA,10,90,100,100
22071,54,134,0.034346293,Orleans,LA,134,40.29850746,100,100
22073,46,76,0.049582787,Ouachita,LA,76,60.52631579,100,100
22075,7,9,0.03879812,Plaquemines,LA,9,77.77777778,100,100
22077,16,20,0.092038656,Pointe Coupee,LA,20,80,100,100
22079,46,57,0.043965198,Rapides,LA,57,80.70175439,100,100
22081,3,6,0.071073205,Red River,LA,6,50,100,100
22083,15,22,0.109333068,Richland,LA,22,68.18181818,100,100
22085,2,3,0.01256071,Sabine,LA,3,66.66666667,100,100
22087,12,27,0.057150114,St. Bernard,LA,27,44.44444444,100,100
22089,5,17,0.032015066,St. Charles,LA,17,29.41176471,100,100
22091,4,4,0.039478879,St. Helena,LA,4,100,100,100
22093,4,7,0.033181646,St. James,LA,7,57.14285714,100,100
22095,13,21,0.049023041,St. John the Baptist,LA,21,61.9047619,100,100
22097,21,21,0.025571088,St. Landry,LA,21,100,100,100
22099,13,15,0.02807359,St. Martin,LA,15,86.66666667,100,100
22101,31,33,0.066872011,St. Mary,LA,33,93.93939394,100,100
22103,61,119,0.045695591,St. Tammany,LA,119,51.2605042,100,100
22105,57,61,0.045266329,Tangipahoa,LA,61,93.44262295,100,100
22107,1,3,0.06922012,Tensas,LA,3,33.33333333,100,100
22109,54,62,0.056128407,Terrebonne,LA,62,87.09677419,100,100
22111,18,28,0.126650986,Union,LA,28,64.28571429,100,100
22113,2,3,0.005041085,Vermilion,LA,3,66.66666667,100,100
22115,1,2,0.004216829,Vernon,LA,2,50,100,100
22117,41,42,0.090920899,Washington,LA,42,97.61904762,100,100
22119,6,7,0.018257694,Webster,LA,7,85.71428571,100,100
22121,9,12,0.045342906,West Baton Rouge,LA,12,75,100,100
22123,1,1,0.00923361,West Carroll,LA,1,100,100,100
22125,24,33,0.211973279,West Feliciana,LA,33,72.72727273,100,100
22127,9,11,0.079113924,Winn,LA,11,81.81818182,100,100
23001,24,24,0.022165372,Androscoggin,ME,24,100,100,100
23003,1,1,0.001491313,Aroostook,ME,1,100,100,100
23005,119,119,0.040338573,Cumberland,ME,119,100,100,100
23007,2,2,0.006622736,Franklin,ME,2,100,100,100
23009,1,1,0.001818612,Hancock,ME,1,100,100,100
23011,4,4,0.003270592,Kennebec,ME,4,100,100,100
23013,3,3,0.007542995,Knox,ME,3,100,100,100
23015,2,2,0.005774672,Lincoln,ME,2,100,100,100
23017,1,1,0.001724881,Oxford,ME,1,100,100,100
23019,12,12,0.007887057,Penobscot,ME,12,100,100,100
23021,0,0,0,Piscataquis,ME,0,100,100,100
23023,2,2,0.005577867,Sagadahoc,ME,2,100,100,100
23025,1,1,0.001980826,Somerset,ME,1,100,100,100
23027,1,1,0.00251794,Waldo,ME,1,100,100,100
23029,0,0,0,Washington,ME,0,100,100,100
23031,31,31,0.014929614,York,ME,31,100,100,100
24001,0,15,0.021301977,Allegany,MD,15,0,20,40
24003,41,417,0.07199163,Anne Arundel,MD,417,9.832134293,23.50119904,40.28776978
24005,103,579,0.069980782,Baltimore,MD,579,17.78929188,31.60621762,51.98618307
24009,3,32,0.034585247,Calvert,MD,32,9.375,12.5,28.125
24011,0,53,0.158654134,Caroline,MD,53,0,30.18867925,73.58490566
24013,2,78,0.046305366,Carroll,MD,78,2.564102564,3.846153846,11.53846154
24015,15,54,0.052501094,Cecil,MD,54,27.77777778,50,55.55555556
24017,8,98,0.060028054,Charles,MD,98,8.163265306,17.34693878,39.79591837
24019,4,22,0.068902878,Dorchester,MD,22,18.18181818,40.90909091,54.54545455
24021,18,183,0.070507461,Frederick,MD,183,9.836065574,12.56830601,22.40437158
24023,0,2,0.006893224,Garrett,MD,2,0,50,50
24025,12,106,0.041496862,Harford,MD,106,11.32075472,16.98113208,31.13207547
24027,18,195,0.059872885,Howard,MD,195,9.230769231,28.71794872,38.97435897
24029,0,21,0.108124807,Kent,MD,21,0,28.57142857,52.38095238
24031,436,1339,0.127440306,Montgomery,MD,1339,32.56161314,53.84615385,73.18894698
24033,880,1894,0.208285908,Prince George's,MD,1894,46.4625132,72.38648363,93.82259768
24035,0,26,0.051606757,Queen Anne's,MD,26,0,0,7.692307692
24037,15,50,0.044048982,St. Mary's,MD,50,30,42,62
24039,4,14,0.054653342,Somerset,MD,14,28.57142857,28.57142857,85.71428571
24041,0,13,0.034964095,Talbot,MD,13,0,15.38461538,23.07692308
24043,9,44,0.02912962,Washington,MD,44,20.45454545,38.63636364,63.63636364
24045,95,170,0.16407841,Wicomico,MD,170,55.88235294,70,80.58823529
24047,0,28,0.053561864,Worcester,MD,28,0,17.85714286,21.42857143
24510,151,664,0.111880571,Baltimore City,MD,664,22.74096386,45.03012048,72.43975904
25001,0,113,0.053054134,Barnstable,MA,113,0,1.769911504,2.654867257
25003,0,22,0.017607888,Berkshire,MA,22,0,9.090909091,22.72727273
25005,70,800,0.14153856,Bristol,MA,800,8.75,25.625,44.125
25007,0,0,0,Dukes,MA,0,100,100,100
25009,446,1530,0.193907994,Essex,MA,1530,29.1503268,43.59477124,57.45098039
25011,0,26,0.037047592,Franklin,MA,26,0,0,0
25013,90,569,0.122005609,Hampden,MA,569,15.8172232,35.85237258,56.76625659
25015,9,101,0.062799229,Hampshire,MA,101,8.910891089,11.88118812,27.72277228
25017,562,1989,0.12341014,Middlesex,MA,1989,28.25540473,42.83559578,58.57214681
25019,0,0,0,Nantucket,MA,0,100,100,100
25021,55,638,0.09026918,Norfolk,MA,638,8.620689655,18.65203762,30.87774295
25023,63,768,0.147351699,Plymouth,MA,768,8.203125,18.09895833,27.734375
25025,539,1389,0.17278118,Suffolk,MA,1389,38.80489561,54.78761699,72.93016559
25027,234,1260,0.15169355,Worcester,MA,1260,18.57142857,38.41269841,51.26984127
26001,1,1,0.009610764,Alcona,MI,1,100,100,100
26003,0,0,0,Alger,MI,0,100,100,100
26005,32,37,0.031334423,Allegan,MI,37,86.48648649,100,100
26007,9,9,0.031684563,Alpena,MI,9,100,100,100
26009,0,0,0,Antrim,MI,0,100,100,100
26011,4,4,0.026876302,Arenac,MI,4,100,100,100
26013,1,1,0.012181752,Baraga,MI,1,100,100,100
26015,9,10,0.016246954,Barry,MI,10,90,100,100
26017,36,36,0.034908752,Bay,MI,36,100,100,100
26019,1,1,0.005628729,Benzie,MI,1,100,100,100
26021,68,81,0.052802785,Berrien,MI,81,83.95061728,100,100
26023,11,12,0.02757543,Branch,MI,12,91.66666667,100,100
26025,25,27,0.020125374,Calhoun,MI,27,92.59259259,100,100
26027,7,7,0.013516906,Cass,MI,7,100,100,100
26029,1,1,0.003825116,Charlevoix,MI,1,100,100,100
26031,1,1,0.003956322,Cheboygan,MI,1,100,100,100
26033,0,0,0,Chippewa,MI,0,100,100,100
26035,1,1,0.003231018,Clare,MI,1,100,100,100
26037,4,7,0.008794522,Clinton,MI,7,57.14285714,100,100
26039,3,3,0.021384275,Crawford,MI,3,100,100,100
26041,1,1,0.002794545,Delta,MI,1,100,100,100
26043,1,1,0.003962122,Dickinson,MI,1,100,100,100
26045,12,14,0.01269634,Eaton,MI,14,85.71428571,100,100
26047,0,0,0,Emmet,MI,0,100,100,100
26049,99,110,0.027106081,Genesee,MI,110,90,100,100
26051,2,2,0.007858855,Gladwin,MI,2,100,100,100
26053,1,1,0.007155635,Gogebic,MI,1,100,100,100
26055,1,1,0.001074252,Grand Traverse,MI,1,100,100,100
26057,9,10,0.024563386,Gratiot,MI,10,90,100,100
26059,17,17,0.037276614,Hillsdale,MI,17,100,100,100
26061,0,0,0,Houghton,MI,0,100,100,100
26063,9,10,0.032277848,Huron,MI,10,90,100,100
26065,63,70,0.023939317,Ingham,MI,70,90,100,100
26067,23,24,0.037096001,Ionia,MI,24,95.83333333,100,100
26069,5,5,0.019898914,Iosco,MI,5,100,100,100
26071,0,0,0,Iron,MI,0,100,100,100
26073,2,2,0.002862377,Isabella,MI,2,100,100,100
26075,22,24,0.015141001,Jackson,MI,24,91.66666667,100,100
26077,123,135,0.050930712,Kalamazoo,MI,135,91.11111111,100,100
26079,1,1,0.005543852,Kalkaska,MI,1,100,100,100
26081,449,491,0.074738757,Kent,MI,491,91.44602851,100,100
26083,0,0,0,Keweenaw,MI,0,100,100,100
26085,0,0,0,Lake,MI,0,100,100,100
26087,5,5,0.005707306,Lapeer,MI,5,100,100,100
26089,1,1,0.004595377,Leelanau,MI,1,100,100,100
26091,18,18,0.018283207,Lenawee,MI,18,100,100,100
26093,7,22,0.011458632,Livingston,MI,22,31.81818182,100,100
26095,0,0,0,Luce,MI,0,100,100,100
26097,1,1,0.009260117,Mackinac,MI,1,100,100,100
26099,304,322,0.036843286,Macomb,MI,322,94.40993789,100,100
26101,0,0,0,Manistee,MI,0,100,100,100
26103,3,4,0.005997091,Marquette,MI,4,75,100,100
26105,6,7,0.024018666,Mason,MI,7,85.71428571,100,100
26107,1,1,0.002301337,Mecosta,MI,1,100,100,100
26109,1,1,0.004389816,Menominee,MI,1,100,100,100
26111,3,4,0.004810236,Midland,MI,4,75,100,100
26113,1,1,0.006614632,Missaukee,MI,1,100,100,100
26115,41,53,0.035215947,Monroe,MI,53,77.35849057,100,100
26117,5,5,0.007826196,Montcalm,MI,5,100,100,100
26119,0,0,0,Montmorency,MI,0,100,100,100
26121,63,65,0.037449731,Muskegon,MI,65,96.92307692,100,100
26123,8,8,0.016333197,Newaygo,MI,8,100,100,100
26125,216,303,0.024093818,Oakland,MI,303,71.28712871,100,100
26127,11,11,0.041561189,Oceana,MI,11,100,100,100
26129,3,3,0.014287755,Ogemaw,MI,3,100,100,100
26131,0,0,0,Ontonagon,MI,0,100,100,100
26133,1,1,0.004262575,Osceola,MI,1,100,100,100
26135,1,1,0.01213445,Oscoda,MI,1,100,100,100
26137,5,5,0.020269175,Otsego,MI,5,100,100,100
26139,86,101,0.03460919,Ottawa,MI,101,85.14851485,100,100
26141,1,1,0.00794155,Presque Isle,MI,1,100,100,100
26143,3,3,0.012490112,Roscommon,MI,3,100,100,100
26145,82,88,0.046184771,Saginaw,MI,88,93.18181818,100,100
26147,18,22,0.013825348,St. Clair,MI,22,81.81818182,100,100
26149,18,18,0.029525622,St. Joseph,MI,18,100,100,100
26151,2,2,0.004857906,Sanilac,MI,2,100,100,100
26153,1,1,0.012354831,Schoolcraft,MI,1,100,100,100
26155,18,20,0.029359091,Shiawassee,MI,20,90,100,100
26157,21,21,0.040195234,Tuscola,MI,21,100,100,100
26159,25,25,0.033035136,Van Buren,MI,25,100,100,100
26161,51,75,0.020402556,Washtenaw,MI,75,68,100,100
26163,911,911,0.052076694,Wayne,MI,911,100,100,100
26165,1,1,0.002973447,Wexford,MI,1,100,100,100
27001,0,1,0.006294851,Aitkin,MN,1,0,100,100
27003,46,189,0.052952894,Anoka,MN,189,24.33862434,52.38095238,100
27005,4,11,0.031955379,Becker,MN,11,36.36363636,54.54545455,100
27007,0,0,0,Beltrami,MN,0,100,100,100
27009,25,41,0.100271467,Benton,MN,41,60.97560976,68.29268293,100
27011,0,0,0,Big Stone,MN,0,100,100,100
27013,5,17,0.025128228,Blue Earth,MN,17,29.41176471,82.35294118,100
27015,0,1,0.00399872,Brown,MN,1,0,100,100
27017,3,5,0.013938836,Carlton,MN,5,60,80,100
27019,6,38,0.036159826,Carver,MN,38,15.78947368,34.21052632,100
27021,1,2,0.006716142,Cass,MN,2,50,50,100
27023,4,8,0.06779661,Chippewa,MN,8,50,62.5,100
27025,3,6,0.010604641,Chisago,MN,6,50,66.66666667,100
27027,20,49,0.076297842,Clay,MN,49,40.81632653,91.83673469,100
27029,0,0,0,Clearwater,MN,0,100,100,100
27031,0,0,0,Cook,MN,0,100,100,100
27033,0,15,0.13397642,Cottonwood,MN,15,0,80,100
27035,1,2,0.003074322,Crow Wing,MN,2,50,50,100
27037,39,164,0.038226567,Dakota,MN,164,23.7804878,51.82926829,100
27039,0,4,0.019107672,Dona Ana,MN,4,0,75,100
27041,2,7,0.018352954,Douglas,MN,7,28.57142857,42.85714286,100
27043,0,4,0.02929759,Faribault,MN,4,0,50,100
27045,0,1,0.00474676,Fillmore,MN,1,0,100,100
27047,2,7,0.023116806,Freeborn,MN,7,28.57142857,71.42857143,100
27049,1,3,0.006473889,Goodhue,MN,3,33.33333333,66.66666667,100
27051,0,1,0.016744809,Grant,MN,1,0,100,100
27053,506,1076,0.085002643,Hennepin,MN,1076,47.0260223,84.01486989,100
27055,0,1,0.005376344,Houston,MN,1,0,100,100
27057,0,0,0,Hubbard,MN,0,100,100,100
27059,0,1,0.002463297,Isanti,MN,1,0,100,100
27061,8,15,0.033237314,Itasca,MN,15,53.33333333,80,100
27063,0,11,0.111720496,Jackson,MN,11,0,36.36363636,100
27065,2,6,0.036726449,Kanabec,MN,6,33.33333333,100,100
27067,39,120,0.277784208,Kandiyohi,MN,120,32.5,65.83333333,100
27069,0,0,0,Kittson,MN,0,100,100,100
27071,0,1,0.008177284,Koochiching,MN,1,0,100,100
27073,0,1,0.015098898,Lac qui Parle,MN,1,0,0,100
27075,0,1,0.009397613,Lake,MN,1,0,100,100
27077,0,0,0,Lake of the Woods,MN,0,100,100,100
27079,1,4,0.013847059,Le Sueur,MN,4,25,75,100
27081,0,1,0.017733641,Lincoln,MN,1,0,0,100
27083,3,6,0.023553427,Lyon,MN,6,50,83.33333333,100
27085,2,6,0.016716351,McLeod,MN,6,33.33333333,83.33333333,100
27087,0,1,0.018092998,Mahnomen,MN,1,0,100,100
27089,0,3,0.032133676,Marshall,MN,3,0,33.33333333,100
27091,11,21,0.106691053,Martin,MN,21,52.38095238,66.66666667,100
27093,0,6,0.025837568,Meeker,MN,6,0,83.33333333,100
27095,2,3,0.011416828,Mille Lacs,MN,3,66.66666667,66.66666667,100
27097,2,6,0.017971605,Morrison,MN,6,33.33333333,83.33333333,100
27099,4,9,0.022465179,Mower,MN,9,44.44444444,88.88888889,100
27101,0,9,0.109836466,Murray,MN,9,0,77.77777778,100
27103,3,6,0.017505981,Nicollet,MN,6,50,83.33333333,100
27105,202,326,1.507235656,Nobles,MN,326,61.96319018,87.73006135,100
27107,0,2,0.031372549,Norman,MN,2,0,50,100
27109,18,58,0.036640913,Olmsted,MN,58,31.03448276,60.34482759,100
27111,4,8,0.013617948,Otter Tail,MN,8,50,62.5,100
27113,0,0,0,Pennington,MN,0,100,100,100
27115,5,9,0.030426992,Pine,MN,9,55.55555556,88.88888889,100
27117,0,3,0.03287311,Pipestone,MN,3,0,33.33333333,100
27119,6,13,0.041448795,Polk,MN,13,46.15384615,76.92307692,100
27121,0,3,0.026669037,Pope,MN,3,0,33.33333333,100
27123,165,327,0.059419866,Ramsey,MN,327,50.4587156,77.98165138,100
27125,0,0,0,Red Lake,MN,0,100,100,100
27127,0,1,0.006591958,Redwood,MN,1,0,100,100
27129,0,2,0.013747594,Renville,MN,2,0,50,100
27131,26,62,0.092576002,Rice,MN,62,41.93548387,66.12903226,100
27133,0,5,0.053676865,Rock,MN,5,0,60,100
